timestamp,etat_machine,vibration_x,vibration_y,vibration_z
2025-06-09 07:49:24,en_marche,0.59,0.75,0.57
2025-06-09 07:50:24,en_marche,1.16,0.7,0.55
2025-06-09 07:51:24,en_marche,0.64,1.46,0.58
2025-06-09 07:52:24,en_marche,1.13,0.79,1.04
2025-06-09 07:53:24,en_marche,1.19,1.37,0.53
2025-06-09 07:54:24,en_marche,0.78,0.99,1.26
2025-06-09 07:55:24,en_marche,0.96,1.07,0.34
2025-06-09 07:56:24,en_marche,0.74,0.98,1.46
2025-06-09 07:57:24,en_marche,0.92,1.13,1.13
2025-06-09 07:58:24,en_marche,1.0,1.01,0.22
2025-06-09 07:59:24,en_marche,1.39,0.83,1.09
2025-06-09 08:00:24,en_marche,1.2,0.95,0.57
2025-06-09 08:01:24,en_marche,0.7,0.26,0.52
2025-06-09 08:02:24,en_marche,0.96,0.94,0.64
2025-06-09 08:03:24,en_marche,0.93,1.0,0.43
2025-06-09 08:04:24,en_marche,0.82,0.92,0.88
2025-06-09 08:05:24,en_marche,0.55,0.83,0.88
2025-06-09 08:06:24,en_marche,0.7,1.07,1.03
2025-06-09 08:07:24,en_marche,0.75,0.82,0.62
2025-06-09 08:08:24,en_marche,0.94,0.61,1.3
2025-06-09 08:09:24,en_marche,0.46,1.47,0.89
2025-06-09 08:10:24,en_marche,0.72,0.89,0.8
2025-06-09 08:11:24,en_marche,0.78,0.87,0.77
2025-06-09 08:12:24,en_marche,0.64,0.9,0.8
2025-06-09 08:13:24,en_marche,0.59,0.78,0.99
2025-06-09 08:14:24,en_marche,0.37,0.37,0.5
2025-06-09 08:15:24,en_marche,1.46,0.93,1.42
2025-06-09 08:16:24,en_marche,0.43,1.27,0.48
2025-06-09 08:17:24,en_marche,0.48,0.8,0.42
2025-06-09 08:18:24,en_marche,1.22,0.8,0.51
2025-06-09 08:19:24,en_marche,0.82,0.92,0.86
2025-06-09 08:20:24,en_marche,0.84,0.68,0.71
2025-06-09 08:21:24,en_marche,1.14,0.23,1.12
2025-06-09 08:22:24,en_marche,0.24,0.56,0.38
2025-06-09 08:23:24,en_marche,0.58,0.9,0.78
2025-06-09 08:24:24,en_marche,0.75,0.78,0.91
2025-06-09 08:25:24,en_marche,0.52,0.82,0.57
2025-06-09 08:26:24,en_marche,0.9,0.8,0.79
2025-06-09 08:27:24,en_marche,0.46,0.75,0.72
2025-06-09 08:28:24,en_marche,0.3,0.65,0.79
2025-06-09 08:29:24,en_marche,0.57,0.91,0.19
2025-06-09 08:30:24,en_marche,0.97,1.32,1.06
2025-06-09 08:31:24,en_marche,0.58,0.72,0.73
2025-06-09 08:32:24,en_marche,0.8,1.21,0.7
2025-06-09 08:33:24,en_marche,0.42,0.75,0.78
2025-06-09 08:34:24,en_marche,0.34,1.06,1.04
2025-06-09 08:35:24,en_marche,0.37,0.89,0.22
2025-06-09 08:36:24,en_marche,1.18,0.7,0.75
2025-06-09 08:37:24,en_marche,1.54,0.63,0.87
2025-06-09 08:38:24,en_marche,0.88,0.68,1.19
2025-06-09 08:39:24,en_marche,1.15,0.66,0.51
2025-06-09 08:40:24,en_marche,0.69,0.25,0.74
2025-06-09 08:41:24,en_marche,0.46,1.21,0.81
2025-06-09 08:42:24,en_marche,0.83,1.02,0.84
2025-06-09 08:43:24,en_marche,0.93,0.76,1.03
2025-06-09 08:44:24,en_marche,0.91,1.05,1.27
2025-06-09 08:45:24,en_marche,0.47,0.52,0.86
2025-06-09 08:46:24,en_marche,0.78,0.31,0.9
2025-06-09 08:47:24,en_marche,1.13,1.27,0.98
2025-06-09 08:48:24,en_marche,0.39,0.31,0.89
2025-06-09 08:49:24,en_marche,0.72,0.76,0.29
2025-06-09 08:50:24,en_marche,0.88,0.88,0.96
2025-06-09 08:51:24,en_marche,0.78,0.56,0.65
2025-06-09 08:52:24,en_marche,1.49,0.97,1.22
2025-06-09 08:53:24,en_marche,1.03,1.12,0.71
2025-06-09 08:54:24,en_marche,0.9,0.85,0.49
2025-06-09 08:55:24,en_marche,1.04,0.89,0.4
2025-06-09 08:56:24,en_marche,0.98,0.94,1.01
2025-06-09 08:57:24,en_marche,0.61,0.93,1.16
2025-06-09 08:58:24,en_marche,1.37,0.45,0.57
2025-06-09 08:59:24,en_marche,0.59,0.36,0.76
2025-06-09 09:00:24,en_marche,0.92,0.32,0.65
2025-06-09 09:01:24,en_marche,0.81,1.23,0.52
2025-06-09 09:02:24,en_marche,0.56,0.63,1.03
2025-06-09 09:03:24,en_marche,0.82,1.26,0.65
2025-06-09 09:04:24,en_marche,0.46,0.83,0.77
2025-06-09 09:05:24,en_marche,1.03,0.85,1.18
2025-06-09 09:06:24,en_marche,0.72,1.27,0.65
2025-06-09 09:07:24,en_marche,0.76,0.96,0.8
2025-06-09 09:08:24,en_marche,1.13,0.99,0.8
2025-06-09 09:09:24,en_marche,1.03,0.96,0.78
2025-06-09 09:10:24,en_marche,0.87,0.93,1.0
2025-06-09 09:11:24,en_marche,0.88,0.68,1.05
2025-06-09 09:12:24,en_marche,0.83,0.69,0.77
2025-06-09 09:13:24,en_marche,0.65,1.01,1.39
2025-06-09 09:14:24,en_marche,1.09,1.01,0.46
2025-06-09 09:15:24,en_marche,0.4,0.7,0.59
2025-06-09 09:16:24,en_marche,1.17,0.45,0.64
2025-06-09 09:17:24,en_marche,0.7,1.07,1.13
2025-06-09 09:18:24,en_marche,0.99,0.51,0.55
2025-06-09 09:19:24,en_marche,0.19,0.64,0.41
2025-06-09 09:20:24,en_marche,1.03,0.86,0.81
2025-06-09 09:21:24,en_marche,0.99,1.09,0.87
2025-06-09 09:22:24,en_marche,1.26,0.91,1.04
2025-06-09 09:23:24,en_marche,1.13,0.93,0.73
2025-06-09 09:24:24,en_marche,0.33,0.8,0.72
2025-06-09 09:25:24,en_marche,1.16,0.76,0.85
2025-06-09 09:26:24,en_marche,0.82,0.73,1.23
2025-06-09 09:27:24,en_marche,0.64,0.77,0.57
2025-06-09 09:28:24,en_marche,0.64,0.86,1.49
2025-06-09 09:29:24,en_marche,0.71,0.79,0.78
2025-06-09 09:30:24,en_marche,0.66,0.89,1.05
2025-06-09 09:31:24,en_marche,0.89,0.83,1.23
2025-06-09 09:32:24,en_marche,0.76,0.69,0.91
2025-06-09 09:33:24,en_marche,1.41,0.94,0.92
2025-06-09 09:34:24,en_marche,1.09,0.94,0.57
2025-06-09 09:35:24,en_marche,0.58,0.81,0.64
2025-06-09 09:36:24,en_marche,0.35,0.8,1.23
2025-06-09 09:37:24,en_marche,0.78,1.0,0.76
2025-06-09 09:38:24,en_marche,1.27,0.73,0.69
2025-06-09 09:39:24,en_marche,0.18,0.66,1.08
2025-06-09 09:40:24,en_marche,1.11,0.53,0.51
2025-06-09 09:41:24,en_marche,0.91,1.12,0.68
2025-06-09 09:42:24,en_marche,0.63,0.89,0.52
2025-06-09 09:43:24,en_marche,0.52,0.91,0.76
2025-06-09 09:44:24,en_marche,0.64,1.16,0.71
2025-06-09 09:45:24,en_marche,0.32,0.34,0.61
2025-06-09 09:46:24,en_marche,0.34,0.65,0.8
2025-06-09 09:47:24,en_marche,1.03,1.39,1.03
2025-06-09 09:48:24,en_marche,0.35,0.38,0.75
2025-06-09 09:49:24,en_marche,0.85,0.59,0.61
2025-06-09 09:50:24,en_marche,0.53,0.85,0.63
2025-06-09 09:51:24,en_marche,0.9,0.84,0.86
2025-06-09 09:52:24,en_marche,0.74,0.95,0.78
2025-06-09 09:53:24,en_marche,0.87,0.82,0.83
2025-06-09 09:54:24,en_marche,0.89,0.51,0.89
2025-06-09 09:55:24,en_marche,1.1,0.56,0.74
2025-06-09 09:56:24,en_marche,0.77,1.03,1.09
2025-06-09 09:57:24,en_marche,0.48,0.46,0.78
2025-06-09 09:58:24,en_marche,0.78,0.53,0.73
2025-06-09 09:59:24,en_marche,0.74,0.99,0.81
2025-06-09 10:00:24,en_marche,0.58,0.85,0.62
2025-06-09 10:01:24,en_marche,0.92,0.84,0.88
2025-06-09 10:02:24,en_marche,0.85,0.65,0.56
2025-06-09 10:03:24,en_marche,0.81,0.32,1.02
2025-06-09 10:04:24,en_marche,0.31,1.21,0.59
2025-06-09 10:05:24,en_marche,0.99,1.12,0.68
2025-06-09 10:06:24,en_marche,0.69,0.2,0.59
2025-06-09 10:07:24,en_marche,1.52,1.04,0.35
2025-06-09 10:08:24,en_marche,0.58,1.04,0.62
2025-06-09 10:09:24,en_marche,0.49,0.7,0.53
2025-06-09 10:10:24,en_marche,0.67,0.72,0.52
2025-06-09 10:11:24,en_marche,1.06,0.56,0.53
2025-06-09 10:12:24,en_marche,0.9,0.98,0.78
2025-06-09 10:13:24,en_marche,0.8,1.18,0.63
2025-06-09 10:14:24,en_marche,1.47,0.36,0.44
2025-06-09 10:15:24,en_marche,0.36,1.18,0.75
2025-06-09 10:16:24,en_marche,1.04,0.76,0.22
2025-06-09 10:17:24,en_marche,0.9,1.38,1.03
2025-06-09 10:18:24,en_marche,0.81,0.62,0.72
2025-06-09 10:19:24,en_marche,0.24,0.74,0.3
2025-06-09 10:20:24,en_marche,0.45,1.23,1.03
2025-06-09 10:21:24,en_marche,0.96,0.9,0.69
2025-06-09 10:22:24,en_marche,0.67,0.92,0.56
2025-06-09 10:23:24,en_marche,0.77,1.19,0.54
2025-06-09 10:24:24,en_marche,0.61,0.82,0.7
2025-06-09 10:25:24,en_marche,0.82,1.34,0.29
2025-06-09 10:26:24,en_marche,0.21,0.62,0.56
2025-06-09 10:27:24,en_marche,0.79,0.94,0.83
2025-06-09 10:28:24,en_marche,0.75,0.67,1.06
2025-06-09 10:29:24,en_marche,0.91,1.18,0.79
2025-06-09 10:30:24,en_marche,0.73,0.38,0.98
2025-06-09 10:31:24,en_marche,0.96,0.74,0.83
2025-06-09 10:32:24,en_marche,0.83,0.81,0.57
2025-06-09 10:33:24,en_marche,0.87,0.95,1.18
2025-06-09 10:34:24,en_marche,0.56,0.79,1.34
2025-06-09 10:35:24,en_marche,0.84,0.68,1.03
2025-06-09 10:36:24,en_marche,1.06,0.53,1.14
2025-06-09 10:37:24,en_marche,0.94,0.85,1.51
2025-06-09 10:38:24,en_marche,1.36,0.7,1.04
2025-06-09 10:39:24,en_marche,1.0,1.23,1.1
2025-06-09 10:40:24,en_marche,0.98,0.89,0.79
2025-06-09 10:41:24,en_marche,0.28,0.51,0.63
2025-06-09 10:42:24,en_marche,0.66,0.51,1.17
2025-06-09 10:43:24,en_marche,0.7,0.57,0.71
2025-06-09 10:44:24,en_marche,1.17,1.07,1.1
2025-06-09 10:45:24,en_marche,1.35,1.11,0.92
2025-06-09 10:46:24,en_marche,0.44,0.42,1.12
2025-06-09 10:47:24,en_marche,1.01,0.27,0.96
2025-06-09 10:48:24,en_marche,0.7,1.47,0.99
2025-06-09 10:49:24,en_marche,1.07,0.54,0.52
2025-06-09 10:50:24,en_marche,0.46,1.03,0.39
2025-06-09 10:51:24,en_marche,0.71,0.75,0.76
2025-06-09 10:52:24,en_marche,0.93,0.95,0.24
2025-06-09 10:53:24,en_marche,0.73,1.31,0.89
2025-06-09 10:54:24,en_marche,0.16,0.23,0.67
2025-06-09 10:55:24,en_marche,0.8,0.93,0.25
2025-06-09 10:56:24,en_marche,0.61,0.82,0.92
2025-06-09 10:57:24,en_marche,0.73,0.25,1.08
2025-06-09 10:58:24,en_marche,0.83,1.48,1.09
2025-06-09 10:59:24,en_marche,0.76,0.64,0.66
2025-06-09 11:00:24,en_marche,1.22,1.04,1.02
2025-06-09 11:01:24,en_marche,0.62,0.33,1.01
2025-06-09 11:02:24,en_marche,0.39,0.38,0.85
2025-06-09 11:03:24,en_marche,0.61,0.57,1.14
2025-06-09 11:04:24,en_marche,0.92,0.34,0.7
2025-06-09 11:05:24,en_marche,0.75,0.38,0.48
2025-06-09 11:06:24,probleme_qualite,0.81,1.15,1.54
2025-06-09 11:07:24,probleme_qualite,1.54,1.0,1.25
2025-06-09 11:08:24,probleme_qualite,1.51,1.37,0.82
2025-06-09 11:09:24,probleme_qualite,1.49,1.06,1.58
2025-06-09 11:10:24,probleme_qualite,1.66,0.9,1.11
2025-06-09 11:11:24,probleme_qualite,1.51,1.05,1.33
2025-06-09 11:12:24,probleme_qualite,0.84,1.44,1.39
2025-06-09 11:13:24,probleme_qualite,1.7,1.66,1.1
2025-06-09 11:14:24,probleme_qualite,0.79,0.82,0.84
2025-06-09 11:15:24,probleme_qualite,1.49,0.86,0.92
2025-06-09 11:16:24,probleme_qualite,1.92,0.93,1.12
2025-06-09 11:17:24,probleme_qualite,1.37,1.89,1.05
2025-06-09 11:18:24,probleme_qualite,0.98,1.32,0.82
2025-06-09 11:19:24,probleme_qualite,0.76,1.45,1.17
2025-06-09 11:20:24,probleme_qualite,1.21,1.31,1.11
2025-06-09 11:21:24,en_marche,0.39,0.69,0.5
2025-06-09 11:22:24,en_marche,0.5,0.54,0.87
2025-06-09 11:23:24,en_marche,0.8,0.64,1.09
2025-06-09 11:24:24,en_marche,0.27,0.82,1.03
2025-06-09 11:25:24,en_marche,0.85,1.02,0.97
2025-06-09 11:26:24,en_marche,0.54,0.38,1.13
2025-06-09 11:27:24,en_marche,1.2,0.76,1.11
2025-06-09 11:28:24,en_marche,0.46,0.88,0.82
2025-06-09 11:29:24,en_marche,0.19,0.55,0.46
2025-06-09 11:30:24,en_marche,0.98,0.19,0.98
2025-06-09 11:31:24,en_marche,0.96,0.6,0.55
2025-06-09 11:32:24,en_marche,0.93,0.27,1.04
2025-06-09 11:33:24,en_marche,1.3,0.9,0.48
2025-06-09 11:34:24,en_marche,0.95,1.14,0.98
2025-06-09 11:35:24,en_marche,0.38,0.38,0.37
2025-06-09 11:36:24,en_marche,0.72,1.12,1.18
2025-06-09 11:37:24,en_marche,0.81,0.63,0.93
2025-06-09 11:38:24,en_marche,0.88,0.61,0.74
2025-06-09 11:39:24,en_marche,0.28,1.12,0.81
2025-06-09 11:40:24,en_marche,0.79,0.61,0.44
2025-06-09 11:41:24,en_marche,0.83,1.02,1.13
2025-06-09 11:42:24,en_marche,0.53,0.84,0.83
2025-06-09 11:43:24,en_marche,0.56,0.67,1.09
2025-06-09 11:44:24,en_marche,0.73,0.78,1.31
2025-06-09 11:45:24,en_marche,0.79,1.0,0.97
2025-06-09 11:46:24,en_marche,1.54,1.48,1.19
2025-06-09 11:47:24,en_marche,0.75,1.29,0.36
2025-06-09 11:48:24,en_marche,0.25,1.09,0.66
2025-06-09 11:49:24,en_marche,1.21,1.21,0.64
2025-06-09 11:50:24,en_marche,1.09,0.98,0.76
2025-06-09 11:51:24,en_marche,0.88,0.75,0.44
2025-06-09 11:52:24,en_marche,1.38,0.82,0.79
2025-06-09 11:53:24,en_marche,0.36,0.98,0.8
2025-06-09 11:54:24,en_marche,0.95,0.45,0.93
2025-06-09 11:55:24,en_marche,0.47,0.8,1.31
2025-06-09 11:56:24,en_marche,0.97,0.68,1.12
2025-06-09 11:57:24,en_marche,0.35,0.38,1.08
2025-06-09 11:58:24,en_marche,0.74,0.59,1.0
2025-06-09 11:59:24,en_marche,1.12,0.79,0.59
2025-06-09 12:00:24,en_marche,0.56,1.24,0.23
2025-06-09 12:01:24,en_marche,1.29,0.95,1.15
2025-06-09 12:02:24,en_marche,0.85,0.97,0.76
2025-06-09 12:03:24,en_marche,0.28,0.94,1.2
2025-06-09 12:04:24,en_marche,0.85,0.86,0.86
2025-06-09 12:05:24,en_marche,0.28,0.55,0.54
2025-06-09 12:06:24,en_marche,1.28,0.43,0.75
2025-06-09 12:07:24,en_marche,0.48,0.51,0.98
2025-06-09 12:08:24,en_marche,0.35,1.08,0.78
2025-06-09 12:09:24,en_marche,1.15,0.9,1.0
2025-06-09 12:10:24,en_marche,0.85,0.88,0.26
2025-06-09 12:11:24,en_marche,1.05,0.16,0.77
2025-06-09 12:12:24,en_marche,1.5,1.02,1.35
2025-06-09 12:13:24,en_marche,0.82,0.51,0.75
2025-06-09 12:14:24,en_marche,1.11,0.66,0.42
2025-06-09 12:15:24,en_marche,0.57,1.3,0.72
2025-06-09 12:16:24,en_marche,1.13,0.17,1.03
2025-06-09 12:17:24,en_marche,0.9,1.04,1.02
2025-06-09 12:18:24,en_marche,0.78,0.48,0.6
2025-06-09 12:19:24,en_marche,1.16,1.07,1.0
2025-06-09 12:20:24,en_marche,0.72,0.89,0.57
2025-06-09 12:21:24,en_marche,0.59,0.71,0.67
2025-06-09 12:22:24,en_marche,0.3,0.84,0.86
2025-06-09 12:23:24,en_marche,0.68,0.29,0.47
2025-06-09 12:24:24,en_marche,0.53,0.78,0.42
2025-06-09 12:25:24,en_marche,0.91,0.96,0.92
2025-06-09 12:26:24,en_marche,1.02,1.14,0.52
2025-06-09 12:27:24,en_marche,0.59,1.08,1.06
2025-06-09 12:28:24,en_marche,0.38,0.99,0.77
2025-06-09 12:29:24,en_marche,1.33,0.87,1.06
2025-06-09 12:30:24,en_marche,1.23,0.99,0.83
2025-06-09 12:31:24,en_marche,0.64,1.03,1.09
2025-06-09 12:32:24,en_marche,1.27,0.66,0.72
2025-06-09 12:33:24,en_marche,0.19,1.17,0.83
2025-06-09 12:34:24,en_marche,0.28,0.87,0.17
2025-06-09 12:35:24,en_marche,0.98,0.54,0.44
2025-06-09 12:36:24,en_marche,0.83,0.68,1.09
2025-06-09 12:37:24,en_marche,0.84,0.62,0.72
2025-06-09 12:38:24,en_marche,0.69,0.94,0.95
2025-06-09 12:39:24,en_marche,0.72,0.24,0.95
2025-06-09 12:40:24,en_marche,0.8,1.1,0.5
2025-06-09 12:41:24,en_marche,0.83,0.74,0.42
2025-06-09 12:42:24,en_marche,0.73,1.52,0.32
2025-06-09 12:43:24,en_marche,1.05,1.12,1.04
2025-06-09 12:44:24,en_marche,1.35,1.29,0.7
2025-06-09 12:45:24,en_marche,0.58,0.59,0.75
2025-06-09 12:46:24,en_marche,0.82,0.81,0.84
2025-06-09 12:47:24,en_marche,0.42,0.64,1.0
2025-06-09 12:48:24,en_marche,0.23,0.91,0.92
2025-06-09 12:49:24,en_marche,0.98,1.11,0.65
2025-06-09 12:50:24,en_marche,0.92,0.79,0.5
2025-06-09 12:51:24,en_marche,0.8,0.64,0.6
2025-06-09 12:52:24,en_marche,0.97,0.55,0.95
2025-06-09 12:53:24,en_marche,0.58,0.94,0.41
2025-06-09 12:54:24,en_marche,0.59,0.58,0.9
2025-06-09 12:55:24,en_marche,0.93,0.44,0.86
2025-06-09 12:56:24,en_marche,0.42,1.2,0.54
2025-06-09 12:57:24,en_marche,0.53,0.19,0.72
2025-06-09 12:58:24,en_marche,1.21,0.43,0.86
2025-06-09 12:59:24,en_marche,1.08,0.8,0.64
2025-06-09 13:00:24,en_marche,0.65,1.03,0.31
2025-06-09 13:01:24,en_marche,0.94,0.5,1.32
2025-06-09 13:02:24,en_marche,1.02,1.14,0.97
2025-06-09 13:03:24,en_marche,0.72,1.21,0.79
2025-06-09 13:04:24,en_marche,0.91,1.45,0.76
2025-06-09 13:05:24,en_marche,0.89,0.95,1.02
2025-06-09 13:06:24,en_marche,1.06,0.78,0.54
2025-06-09 13:07:24,en_marche,1.11,1.34,0.89
2025-06-09 13:08:24,en_marche,1.35,0.2,0.72
2025-06-09 13:09:24,en_marche,0.91,0.7,0.54
2025-06-09 13:10:24,en_marche,0.83,0.65,0.64
2025-06-09 13:11:24,en_marche,0.55,0.68,1.2
2025-06-09 13:12:24,en_marche,0.76,0.85,0.63
2025-06-09 13:13:24,en_marche,0.63,0.57,0.96
2025-06-09 13:14:24,en_marche,0.36,0.74,0.62
2025-06-09 13:15:24,en_marche,0.29,1.29,0.55
2025-06-09 13:16:24,en_marche,0.43,0.64,0.35
2025-06-09 13:17:24,en_marche,0.74,1.07,0.83
2025-06-09 13:18:24,en_marche,0.57,0.3,0.78
2025-06-09 13:19:24,en_marche,0.35,0.95,1.07
2025-06-09 13:20:24,en_marche,1.03,1.02,0.99
2025-06-09 13:21:24,en_marche,1.1,0.36,0.82
2025-06-09 13:22:24,en_marche,0.41,0.21,0.63
2025-06-09 13:23:24,en_marche,1.05,1.24,0.58
2025-06-09 13:24:24,en_marche,0.91,0.82,1.06
2025-06-09 13:25:24,en_marche,0.4,0.65,0.88
2025-06-09 13:26:24,en_marche,1.02,0.83,0.94
2025-06-09 13:27:24,en_marche,0.23,0.19,1.17
2025-06-09 13:28:24,en_marche,0.95,0.85,1.14
2025-06-09 13:29:24,en_marche,0.67,0.92,0.5
2025-06-09 13:30:24,en_marche,0.65,0.75,0.66
2025-06-09 13:31:24,en_marche,0.85,0.85,0.83
2025-06-09 13:32:24,en_marche,1.19,1.1,1.13
2025-06-09 13:33:24,en_marche,0.54,0.21,0.21
2025-06-09 13:34:24,en_marche,1.05,1.01,0.76
2025-06-09 13:35:24,en_marche,0.53,0.89,0.99
2025-06-09 13:36:24,en_marche,1.18,0.68,1.0
2025-06-09 13:37:24,en_marche,0.26,0.38,0.75
2025-06-09 13:38:24,en_marche,0.48,1.37,0.22
2025-06-09 13:39:24,en_marche,0.9,1.01,0.76
2025-06-09 13:40:24,en_marche,1.0,0.62,1.05
2025-06-09 13:41:24,en_marche,0.22,1.02,1.28
2025-06-09 13:42:24,en_marche,1.15,0.52,0.75
2025-06-09 13:43:24,en_marche,0.92,0.63,0.61
2025-06-09 13:44:24,en_marche,1.04,0.38,0.66
2025-06-09 13:45:24,en_marche,0.9,0.64,0.49
2025-06-09 13:46:24,en_marche,0.83,0.78,0.95
2025-06-09 13:47:24,en_marche,1.39,0.35,0.82
2025-06-09 13:48:24,en_marche,1.16,0.41,0.6
2025-06-09 13:49:24,en_marche,0.74,0.3,0.54
2025-06-09 13:50:24,en_marche,0.66,1.03,0.73
2025-06-09 13:51:24,en_marche,1.01,0.56,0.54
2025-06-09 13:52:24,en_marche,0.63,0.77,1.03
2025-06-09 13:53:24,en_marche,0.6,0.87,0.47
2025-06-09 13:54:24,en_marche,0.65,0.92,0.73
2025-06-09 13:55:24,en_marche,0.58,1.23,0.67
2025-06-09 13:56:24,en_marche,0.28,0.66,0.99
2025-06-09 13:57:24,en_marche,1.32,0.84,1.01
2025-06-09 13:58:24,en_marche,0.21,1.36,1.13
2025-06-09 13:59:24,en_marche,0.8,0.7,0.69
2025-06-09 14:00:24,en_marche,1.15,0.75,0.56
2025-06-09 14:01:24,en_marche,0.63,0.64,0.23
2025-06-09 14:02:24,en_marche,0.85,0.81,0.48
2025-06-09 14:03:24,en_marche,1.15,0.43,1.1
2025-06-09 14:04:24,en_marche,1.04,1.26,0.45
2025-06-09 14:05:24,en_marche,0.58,0.57,0.76
2025-06-09 14:06:24,en_marche,0.69,0.42,0.19
2025-06-09 14:07:24,en_marche,1.21,1.04,1.1
2025-06-09 14:08:24,en_marche,1.07,0.6,0.8
2025-06-09 14:09:24,en_marche,1.13,0.9,0.5
2025-06-09 14:10:24,en_marche,1.37,0.91,0.69
2025-06-09 14:11:24,en_marche,0.85,0.73,1.52
2025-06-09 14:12:24,en_marche,0.47,0.84,0.69
2025-06-09 14:13:24,en_marche,1.21,0.62,0.45
2025-06-09 14:14:24,en_marche,0.93,0.57,0.52
2025-06-09 14:15:24,en_marche,1.04,0.4,0.59
2025-06-09 14:16:24,en_marche,0.91,0.72,0.47
2025-06-09 14:17:24,en_marche,1.27,1.03,0.56
2025-06-09 14:18:24,en_marche,0.84,0.9,1.07
2025-06-09 14:19:24,en_marche,1.14,0.66,0.53
2025-06-09 14:20:24,en_marche,1.54,1.16,1.34
2025-06-09 14:21:24,en_marche,1.09,1.0,1.12
2025-06-09 14:22:24,en_marche,0.85,1.15,0.74
2025-06-09 14:23:24,en_marche,0.84,0.77,0.81
2025-06-09 14:24:24,en_marche,0.6,0.86,0.88
2025-06-09 14:25:24,en_marche,0.84,0.6,1.03
2025-06-09 14:26:24,en_marche,1.07,1.06,0.63
2025-06-09 14:27:24,en_marche,1.45,1.02,1.02
2025-06-09 14:28:24,en_marche,0.67,1.33,1.07
2025-06-09 14:29:24,en_marche,0.74,1.3,0.54
2025-06-09 14:30:24,en_marche,0.82,1.46,0.45
2025-06-09 14:31:24,en_marche,0.27,1.1,0.39
2025-06-09 14:32:24,en_marche,1.24,0.98,0.49
2025-06-09 14:33:24,en_marche,1.21,0.55,1.26
2025-06-09 14:34:24,en_marche,0.88,0.7,0.82
2025-06-09 14:35:24,en_marche,1.16,1.17,0.82
2025-06-09 14:36:24,en_marche,0.18,0.48,0.61
2025-06-09 14:37:24,en_marche,0.58,0.9,0.92
2025-06-09 14:38:24,en_marche,0.69,1.25,0.86
2025-06-09 14:39:24,en_marche,0.76,0.59,0.66
2025-06-09 14:40:24,en_marche,0.68,0.92,0.59
2025-06-09 14:41:24,en_marche,0.94,1.01,0.99
2025-06-09 14:42:24,en_marche,0.93,0.76,1.29
2025-06-09 14:43:24,en_marche,0.63,1.06,0.66
2025-06-09 14:44:24,en_marche,0.22,1.27,0.65
2025-06-09 14:45:24,en_marche,1.22,0.92,1.13
2025-06-09 14:46:24,en_marche,1.02,0.66,0.95
2025-06-09 14:47:24,en_marche,0.31,0.3,1.22
2025-06-09 14:48:24,en_marche,0.94,0.55,0.43
2025-06-09 14:49:24,en_marche,0.76,0.93,0.96
2025-06-09 14:50:24,en_marche,0.77,1.09,0.54
2025-06-09 14:51:24,en_marche,0.65,1.14,0.95
2025-06-09 14:52:24,en_marche,0.69,0.73,1.07
2025-06-09 14:53:24,en_marche,1.28,0.52,0.89
2025-06-09 14:54:24,en_marche,0.76,0.56,1.07
2025-06-09 14:55:24,en_marche,1.37,0.65,0.83
2025-06-09 14:56:24,en_marche,1.08,0.71,0.61
2025-06-09 14:57:24,en_marche,0.9,1.15,0.44
2025-06-09 14:58:24,en_marche,1.45,0.67,1.19
2025-06-09 14:59:24,en_marche,1.02,0.78,0.85
2025-06-09 15:00:24,en_marche,0.29,1.25,1.17
2025-06-09 15:01:24,en_marche,1.14,0.59,1.01
2025-06-09 15:02:24,en_marche,0.68,0.73,0.75
2025-06-09 15:03:24,en_marche,1.15,0.82,1.18
2025-06-09 15:04:24,en_marche,0.72,0.38,0.57
2025-06-09 15:05:24,en_marche,1.21,0.95,0.94
2025-06-09 15:06:24,en_marche,1.06,0.93,1.07
2025-06-09 15:07:24,en_marche,0.39,0.65,0.78
2025-06-09 15:08:24,en_marche,0.56,1.17,0.63
2025-06-09 15:09:24,en_marche,0.91,1.4,0.75
2025-06-09 15:10:24,en_marche,0.47,1.19,1.36
2025-06-09 15:11:24,en_marche,0.96,0.89,0.41
2025-06-09 15:12:24,en_marche,0.22,0.78,0.59
2025-06-09 15:13:24,en_marche,0.48,1.02,0.87
2025-06-09 15:14:24,en_marche,0.62,0.41,1.03
2025-06-09 15:15:24,en_marche,1.0,0.19,0.69
2025-06-09 15:16:24,en_marche,0.86,1.01,1.31
2025-06-09 15:17:24,en_marche,0.83,0.4,0.65
2025-06-09 15:18:24,en_marche,1.19,0.57,0.83
2025-06-09 15:19:24,en_marche,0.95,1.23,0.73
2025-06-09 15:20:24,en_marche,0.74,0.66,0.47
2025-06-09 15:21:24,en_marche,0.23,0.69,0.69
2025-06-09 15:22:24,en_marche,0.52,0.74,0.65
2025-06-09 15:23:24,en_marche,0.37,0.82,0.51
2025-06-09 15:24:24,en_marche,0.58,0.87,0.82
2025-06-09 15:25:24,en_marche,0.74,0.18,0.44
2025-06-09 15:26:24,en_marche,1.14,0.74,0.61
2025-06-09 15:27:24,en_marche,0.28,0.92,1.33
2025-06-09 15:28:24,en_marche,1.04,0.94,1.32
2025-06-09 15:29:24,en_marche,1.0,0.71,1.54
2025-06-09 15:30:24,en_marche,1.32,0.47,0.81
2025-06-09 15:31:24,en_marche,1.49,0.53,0.79
2025-06-09 15:32:24,en_marche,1.12,0.46,1.35
